actual_rul,predicted_rul,status,risk,maintenance
125,110.71937,great,no risk, No maintenance required
125,112.70911,great,no risk, No maintenance required
125,115.97214,great,no risk, No maintenance required
125,112.53458,great,no risk, No maintenance required
125,113.27762,great,no risk, No maintenance required
125,115.38301,great,no risk, No maintenance required
125,117.86069,great,no risk, No maintenance required
125,116.37982,great,no risk, No maintenance required
125,115.865295,great,no risk, No maintenance required
124,111.2501,great,no risk, No maintenance required
123,110.52559,great,no risk, No maintenance required
122,111.38803,great,no risk, No maintenance required
121,109.67653,great,no risk, No maintenance required
120,106.89014,great,no risk, No maintenance required
119,107.71091,great,no risk, No maintenance required
118,109.08244,great,no risk, No maintenance required
117,109.561676,great,no risk, No maintenance required
116,102.61225,great,no risk, No maintenance required
115,101.260254,great,no risk, No maintenance required
114,103.42462,great,no risk, No maintenance required
113,104.4774,great,no risk, No maintenance required
112,102.01907,great,no risk, No maintenance required
111,99.26631,good, medium risk,continue monitoring
110,98.60587,good, medium risk,continue monitoring
109,100.472336,great,no risk, No maintenance required
108,100.46503,great,no risk, No maintenance required
107,97.682465,good, medium risk,continue monitoring
106,99.69661,good, medium risk,continue monitoring
105,101.87581,great,no risk, No maintenance required
104,103.51192,great,no risk, No maintenance required
103,102.62687,great,no risk, No maintenance required
102,106.48964,great,no risk, No maintenance required
101,104.134445,great,no risk, No maintenance required
100,104.320305,great,no risk, No maintenance required
99,107.300156,great,no risk, No maintenance required
98,108.152916,great,no risk, No maintenance required
97,108.720184,great,no risk, No maintenance required
96,110.09552,great,no risk, No maintenance required
95,108.722244,great,no risk, No maintenance required
94,109.79383,great,no risk, No maintenance required
93,105.732346,great,no risk, No maintenance required
92,108.27962,great,no risk, No maintenance required
91,109.64737,great,no risk, No maintenance required
90,108.27463,great,no risk, No maintenance required
89,106.742096,great,no risk, No maintenance required
88,107.2296,great,no risk, No maintenance required
87,108.24091,great,no risk, No maintenance required
86,106.327126,great,no risk, No maintenance required
85,104.200966,great,no risk, No maintenance required
84,104.1138,great,no risk, No maintenance required
83,105.214165,great,no risk, No maintenance required
82,94.53521,good, medium risk,continue monitoring
81,99.8994,good, medium risk,continue monitoring
80,100.875854,great,no risk, No maintenance required
79,91.87746,good, medium risk,continue monitoring
78,90.12627,good, medium risk,continue monitoring
77,82.07833,good, medium risk,continue monitoring
76,82.00445,good, medium risk,continue monitoring
75,80.95543,good, medium risk,continue monitoring
74,80.95312,good, medium risk,continue monitoring
73,77.59537,good, medium risk,continue monitoring
72,73.66971,good, medium risk,continue monitoring
71,71.871574,good, medium risk,continue monitoring
70,70.70111,good, medium risk,continue monitoring
69,66.8327,good, medium risk,continue monitoring
68,67.25189,good, medium risk,continue monitoring
67,69.75254,good, medium risk,continue monitoring
66,71.58899,good, medium risk,continue monitoring
65,75.01777,good, medium risk,continue monitoring
64,80.092384,good, medium risk,continue monitoring
63,79.11576,good, medium risk,continue monitoring
62,90.32264,good, medium risk,continue monitoring
61,87.07312,good, medium risk,continue monitoring
60,82.01831,good, medium risk,continue monitoring
59,80.42825,good, medium risk,continue monitoring
58,80.02466,good, medium risk,continue monitoring
57,79.92668,good, medium risk,continue monitoring
56,78.34902,good, medium risk,continue monitoring
55,74.67503,good, medium risk,continue monitoring
54,72.64569,good, medium risk,continue monitoring
53,62.3035,good, medium risk,continue monitoring
52,57.62091,not good, high risk, need maintenance
51,51.275925,not good, high risk, need maintenance
50,46.23431,not good, high risk, need maintenance
49,44.96111,not good, high risk, need maintenance
48,40.04715,not good, high risk, need maintenance
47,36.34095,not good, high risk, need maintenance
46,34.536674,not good, high risk, need maintenance
45,32.328846,not good, high risk, need maintenance
44,28.44519,extremely bad, very high risk, immediate maintenance required
43,27.26147,extremely bad, very high risk, immediate maintenance required
42,27.94461,extremely bad, very high risk, immediate maintenance required
41,36.23969,not good, high risk, need maintenance
40,42.57782,not good, high risk, need maintenance
39,42.4897,not good, high risk, need maintenance
38,43.368263,not good, high risk, need maintenance
37,41.814407,not good, high risk, need maintenance
36,42.47596,not good, high risk, need maintenance
35,37.56043,not good, high risk, need maintenance
34,33.059814,not good, high risk, need maintenance
33,31.06413,not good, high risk, need maintenance
32,28.849516,extremely bad, very high risk, immediate maintenance required
31,28.865583,extremely bad, very high risk, immediate maintenance required
30,33.700844,not good, high risk, need maintenance
29,34.810448,not good, high risk, need maintenance
28,32.61976,not good, high risk, need maintenance
27,33.370045,not good, high risk, need maintenance
26,36.968292,not good, high risk, need maintenance
25,35.219532,not good, high risk, need maintenance
24,31.934607,not good, high risk, need maintenance
23,27.313707,extremely bad, very high risk, immediate maintenance required
22,29.580873,extremely bad, very high risk, immediate maintenance required
21,27.585985,extremely bad, very high risk, immediate maintenance required
20,28.440306,extremely bad, very high risk, immediate maintenance required
19,31.844828,not good, high risk, need maintenance
18,29.042639,extremely bad, very high risk, immediate maintenance required
17,25.666893,extremely bad, very high risk, immediate maintenance required
16,19.300875,extremely bad, very high risk, immediate maintenance required
15,17.298864,extremely bad, very high risk, immediate maintenance required
14,18.296618,extremely bad, very high risk, immediate maintenance required
13,16.321587,extremely bad, very high risk, immediate maintenance required
12,13.130446,extremely bad, very high risk, immediate maintenance required
11,12.316042,extremely bad, very high risk, immediate maintenance required
10,11.641868,extremely bad, very high risk, immediate maintenance required
9,8.990717,extremely bad, very high risk, immediate maintenance required
8,7.2616725,extremely bad, very high risk, immediate maintenance required
7,8.487275,extremely bad, very high risk, immediate maintenance required
6,8.428667,extremely bad, very high risk, immediate maintenance required
5,5.302122,extremely bad, very high risk, immediate maintenance required
4,3.714295,extremely bad, very high risk, immediate maintenance required
3,4.3433275,extremely bad, very high risk, immediate maintenance required
2,2.2914042,extremely bad, very high risk, immediate maintenance required
1,2.4044504,extremely bad, very high risk, immediate maintenance required
0,2.526485,extremely bad, very high risk, immediate maintenance required
123,116.248215,great,no risk, No maintenance required
122,117.20675,great,no risk, No maintenance required
121,116.78621,great,no risk, No maintenance required
120,111.72833,great,no risk, No maintenance required
119,111.18853,great,no risk, No maintenance required
118,111.53978,great,no risk, No maintenance required
117,110.31297,great,no risk, No maintenance required
116,112.8006,great,no risk, No maintenance required
115,111.26835,great,no risk, No maintenance required
114,112.39762,great,no risk, No maintenance required
113,113.23902,great,no risk, No maintenance required
112,111.79913,great,no risk, No maintenance required
111,115.75988,great,no risk, No maintenance required
110,118.99357,great,no risk, No maintenance required
109,119.95723,great,no risk, No maintenance required
108,118.37453,great,no risk, No maintenance required
107,120.104416,great,no risk, No maintenance required
106,121.83691,great,no risk, No maintenance required
105,117.26544,great,no risk, No maintenance required
104,121.429794,great,no risk, No maintenance required
103,121.66706,great,no risk, No maintenance required
102,123.713196,great,no risk, No maintenance required
101,121.501366,great,no risk, No maintenance required
