actual_rul,predicted_rul,status,risk,maintenance
138,134.2691,great,no risk, No maintenance required
137,135.3338,great,no risk, No maintenance required
136,137.0164,great,no risk, No maintenance required
135,135.81282,great,no risk, No maintenance required
134,134.85323,great,no risk, No maintenance required
133,130.9796,great,no risk, No maintenance required
132,131.8499,great,no risk, No maintenance required
131,134.90053,great,no risk, No maintenance required
130,132.74239,great,no risk, No maintenance required
129,132.8189,great,no risk, No maintenance required
128,134.46611,great,no risk, No maintenance required
127,137.52345,great,no risk, No maintenance required
126,136.95,great,no risk, No maintenance required
125,135.77696,great,no risk, No maintenance required
124,129.62692,great,no risk, No maintenance required
123,127.33329,great,no risk, No maintenance required
122,128.53658,great,no risk, No maintenance required
121,128.02464,great,no risk, No maintenance required
120,125.21364,great,no risk, No maintenance required
119,125.71788,great,no risk, No maintenance required
118,127.910706,great,no risk, No maintenance required
117,129.45535,great,no risk, No maintenance required
116,123.51103,great,no risk, No maintenance required
115,122.138016,great,no risk, No maintenance required
114,123.423584,great,no risk, No maintenance required
113,123.924736,great,no risk, No maintenance required
112,123.17681,great,no risk, No maintenance required
111,120.46822,great,no risk, No maintenance required
110,120.39202,great,no risk, No maintenance required
109,123.07737,great,no risk, No maintenance required
108,123.604004,great,no risk, No maintenance required
107,120.976395,great,no risk, No maintenance required
106,122.06319,great,no risk, No maintenance required
105,123.97457,great,no risk, No maintenance required
104,123.279175,great,no risk, No maintenance required
103,122.401535,great,no risk, No maintenance required
102,123.904465,great,no risk, No maintenance required
101,120.21733,great,no risk, No maintenance required
100,119.344315,great,no risk, No maintenance required
99,120.7605,great,no risk, No maintenance required
98,119.91992,great,no risk, No maintenance required
97,119.42451,great,no risk, No maintenance required
96,121.270584,great,no risk, No maintenance required
95,119.16675,great,no risk, No maintenance required
94,119.5695,great,no risk, No maintenance required
93,113.245346,great,no risk, No maintenance required
92,114.413925,great,no risk, No maintenance required
91,116.3219,great,no risk, No maintenance required
90,112.41948,great,no risk, No maintenance required
89,108.082596,great,no risk, No maintenance required
88,107.494415,great,no risk, No maintenance required
87,109.56365,great,no risk, No maintenance required
86,107.361435,great,no risk, No maintenance required
85,101.918144,great,no risk, No maintenance required
84,100.87967,great,no risk, No maintenance required
83,102.07709,great,no risk, No maintenance required
82,94.24338,good, medium risk,continue monitoring
81,97.72168,good, medium risk,continue monitoring
80,99.1201,good, medium risk,continue monitoring
79,94.35228,good, medium risk,continue monitoring
78,93.550644,good, medium risk,continue monitoring
77,88.241196,good, medium risk,continue monitoring
76,87.724014,good, medium risk,continue monitoring
75,85.9477,good, medium risk,continue monitoring
74,84.718956,good, medium risk,continue monitoring
73,80.5488,good, medium risk,continue monitoring
72,75.38499,good, medium risk,continue monitoring
71,73.73147,good, medium risk,continue monitoring
70,68.90244,good, medium risk,continue monitoring
69,62.12292,good, medium risk,continue monitoring
68,58.287956,not good, high risk, need maintenance
67,57.32846,not good, high risk, need maintenance
66,59.287716,not good, high risk, need maintenance
65,63.3551,good, medium risk,continue monitoring
64,73.98824,good, medium risk,continue monitoring
63,76.06878,good, medium risk,continue monitoring
62,91.07077,good, medium risk,continue monitoring
61,91.54619,good, medium risk,continue monitoring
60,87.520935,good, medium risk,continue monitoring
59,82.310585,good, medium risk,continue monitoring
58,78.79327,good, medium risk,continue monitoring
57,75.67882,good, medium risk,continue monitoring
56,71.81912,good, medium risk,continue monitoring
55,67.74606,good, medium risk,continue monitoring
54,66.16074,good, medium risk,continue monitoring
53,61.951393,good, medium risk,continue monitoring
52,57.44087,not good, high risk, need maintenance
51,56.22486,not good, high risk, need maintenance
50,53.566803,not good, high risk, need maintenance
49,50.91979,not good, high risk, need maintenance
48,45.986137,not good, high risk, need maintenance
47,41.92881,not good, high risk, need maintenance
46,40.730537,not good, high risk, need maintenance
45,37.849796,not good, high risk, need maintenance
44,33.891315,not good, high risk, need maintenance
43,31.842148,not good, high risk, need maintenance
42,30.725306,not good, high risk, need maintenance
41,33.152756,not good, high risk, need maintenance
40,34.92508,not good, high risk, need maintenance
39,35.28687,not good, high risk, need maintenance
38,38.67832,not good, high risk, need maintenance
37,39.41482,not good, high risk, need maintenance
36,40.65694,not good, high risk, need maintenance
35,37.636612,not good, high risk, need maintenance
34,34.30892,not good, high risk, need maintenance
33,32.953552,not good, high risk, need maintenance
32,29.571526,extremely bad, very high risk, immediate maintenance required
31,28.759432,extremely bad, very high risk, immediate maintenance required
30,29.661928,extremely bad, very high risk, immediate maintenance required
29,30.129547,not good, high risk, need maintenance
28,30.930422,not good, high risk, need maintenance
27,31.551962,not good, high risk, need maintenance
26,33.583984,not good, high risk, need maintenance
25,32.865513,not good, high risk, need maintenance
24,31.551903,not good, high risk, need maintenance
23,29.726759,extremely bad, very high risk, immediate maintenance required
22,30.190344,not good, high risk, need maintenance
21,27.76246,extremely bad, very high risk, immediate maintenance required
20,27.344513,extremely bad, very high risk, immediate maintenance required
19,26.64876,extremely bad, very high risk, immediate maintenance required
18,24.834118,extremely bad, very high risk, immediate maintenance required
17,22.9735,extremely bad, very high risk, immediate maintenance required
16,20.20477,extremely bad, very high risk, immediate maintenance required
15,18.67412,extremely bad, very high risk, immediate maintenance required
14,17.53185,extremely bad, very high risk, immediate maintenance required
13,15.745761,extremely bad, very high risk, immediate maintenance required
12,14.448677,extremely bad, very high risk, immediate maintenance required
11,13.8584385,extremely bad, very high risk, immediate maintenance required
10,13.090247,extremely bad, very high risk, immediate maintenance required
9,11.989301,extremely bad, very high risk, immediate maintenance required
8,11.526907,extremely bad, very high risk, immediate maintenance required
7,11.343087,extremely bad, very high risk, immediate maintenance required
6,11.011521,extremely bad, very high risk, immediate maintenance required
5,10.446105,extremely bad, very high risk, immediate maintenance required
4,10.636169,extremely bad, very high risk, immediate maintenance required
3,10.201709,extremely bad, very high risk, immediate maintenance required
2,10.248416,extremely bad, very high risk, immediate maintenance required
1,10.240867,extremely bad, very high risk, immediate maintenance required
0,10.181107,extremely bad, very high risk, immediate maintenance required
123,131.48424,great,no risk, No maintenance required
122,133.94978,great,no risk, No maintenance required
121,135.53041,great,no risk, No maintenance required
120,129.70897,great,no risk, No maintenance required
119,127.809975,great,no risk, No maintenance required
118,127.82804,great,no risk, No maintenance required
117,127.498215,great,no risk, No maintenance required
116,130.26947,great,no risk, No maintenance required
115,128.9146,great,no risk, No maintenance required
114,129.52144,great,no risk, No maintenance required
113,130.55325,great,no risk, No maintenance required
112,129.73358,great,no risk, No maintenance required
111,132.66116,great,no risk, No maintenance required
110,136.28004,great,no risk, No maintenance required
109,137.50742,great,no risk, No maintenance required
